appid,appName,avgList_date,avgList_value,list_date,list_value,versionDate,version,date
6451407032,红果短剧-海量热门短剧随心看,1723132800000,97259,1723132800000,292687,,,
6451407032,红果短剧-海量热门短剧随心看,1723046400000,97259,1723046400000,284364,,,
6451407032,红果短剧-海量热门短剧随心看,1722960000000,97259,1722960000000,251939,,,
6451407032,红果短剧-海量热门短剧随心看,1722873600000,97259,1722873600000,240111,,,
6451407032,红果短剧-海量热门短剧随心看,1722787200000,97259,1722787200000,239503,,,
6451407032,红果短剧-海量热门短剧随心看,1722700800000,97259,1722700800000,195501,,,
6451407032,红果短剧-海量热门短剧随心看,1722614400000,97259,1722614400000,195300,,,
6451407032,红果短剧-海量热门短剧随心看,1722528000000,97259,1722528000000,169735,,,
6451407032,红果短剧-海量热门短剧随心看,1722441600000,97259,1722441600000,195143,,,
6451407032,红果短剧-海量热门短剧随心看,1722355200000,97259,1722355200000,196209,,,
6451407032,红果短剧-海量热门短剧随心看,1722268800000,97259,1722268800000,195238,,,
6451407032,红果短剧-海量热门短剧随心看,1722182400000,97259,1722182400000,204964,,,
6451407032,红果短剧-海量热门短剧随心看,1722096000000,97259,1722096000000,285818,,,
6451407032,红果短剧-海量热门短剧随心看,1722009600000,97259,1722009600000,300750,,,
6451407032,红果短剧-海量热门短剧随心看,1721923200000,97259,1721923200000,245954,,,
6451407032,红果短剧-海量热门短剧随心看,1721836800000,97259,1721836800000,240176,,,
6451407032,红果短剧-海量热门短剧随心看,1721750400000,97259,1721750400000,291548,,,
6451407032,红果短剧-海量热门短剧随心看,1721664000000,97259,1721664000000,292764,,,
6451407032,红果短剧-海量热门短剧随心看,1721577600000,97259,1721577600000,240673,,,
6451407032,红果短剧-海量热门短剧随心看,1721491200000,97259,1721491200000,250983,,,
6451407032,红果短剧-海量热门短剧随心看,1721404800000,97259,1721404800000,170809,,,
6451407032,红果短剧-海量热门短剧随心看,1721318400000,97259,1721318400000,191097,,,
6451407032,红果短剧-海量热门短剧随心看,1721232000000,97259,1721232000000,175787,,,
6451407032,红果短剧-海量热门短剧随心看,1721145600000,97259,1721145600000,146176,,,
6451407032,红果短剧-海量热门短剧随心看,1721059200000,97259,1721059200000,99300,,,
6451407032,红果短剧-海量热门短剧随心看,1720972800000,97259,1720972800000,125406,,,
6451407032,红果短剧-海量热门短剧随心看,1720886400000,97259,1720886400000,121330,,,
6451407032,红果短剧-海量热门短剧随心看,1720800000000,97259,1720800000000,115025,,,
6451407032,红果短剧-海量热门短剧随心看,1720713600000,97259,1720713600000,115977,,,
6451407032,红果短剧-海量热门短剧随心看,1720627200000,97259,1720627200000,133042,,,
6451407032,红果短剧-海量热门短剧随心看,1720540800000,97259,1720540800000,149928,,,
6451407032,红果短剧-海量热门短剧随心看,1720454400000,97259,1720454400000,180520,,,
6451407032,红果短剧-海量热门短剧随心看,1720368000000,97259,1720368000000,298827,,,
6451407032,红果短剧-海量热门短剧随心看,1720281600000,97259,1720281600000,284505,,,
6451407032,红果短剧-海量热门短剧随心看,1720195200000,97259,1720195200000,282865,,,
6451407032,红果短剧-海量热门短剧随心看,1720108800000,97259,1720108800000,283517,,,
6451407032,红果短剧-海量热门短剧随心看,1720022400000,97259,1720022400000,175724,,,
6451407032,红果短剧-海量热门短剧随心看,1719936000000,97259,1719936000000,173590,,,
6451407032,红果短剧-海量热门短剧随心看,1719849600000,97259,1719849600000,272144,,,
6451407032,红果短剧-海量热门短剧随心看,1719763200000,97259,1719763200000,250490,,,
6451407032,红果短剧-海量热门短剧随心看,1719676800000,97259,1719676800000,210345,,,
6451407032,红果短剧-海量热门短剧随心看,1719590400000,97259,1719590400000,256788,,,
6451407032,红果短剧-海量热门短剧随心看,1719504000000,97259,1719504000000,111107,,,
6451407032,红果短剧-海量热门短剧随心看,1719417600000,97259,1719417600000,89898,,,
6451407032,红果短剧-海量热门短剧随心看,1719331200000,97259,1719331200000,116004,,,
6451407032,红果短剧-海量热门短剧随心看,1719244800000,97259,1719244800000,159072,,,
6451407032,红果短剧-海量热门短剧随心看,1719158400000,97259,1719158400000,128973,,,
6451407032,红果短剧-海量热门短剧随心看,1719072000000,97259,1719072000000,117425,,,
6451407032,红果短剧-海量热门短剧随心看,1718985600000,97259,1718985600000,85360,,,
6451407032,红果短剧-海量热门短剧随心看,1718899200000,97259,1718899200000,82273,,,
6451407032,红果短剧-海量热门短剧随心看,1718812800000,97259,1718812800000,98136,,,
6451407032,红果短剧-海量热门短剧随心看,1718726400000,97259,1718726400000,86973,,,
6451407032,红果短剧-海量热门短剧随心看,1718640000000,97259,1718640000000,99661,,,
6451407032,红果短剧-海量热门短剧随心看,1718553600000,97259,1718553600000,117010,,,
6451407032,红果短剧-海量热门短剧随心看,1718467200000,97259,1718467200000,154054,,,
6451407032,红果短剧-海量热门短剧随心看,1718380800000,97259,1718380800000,152390,,,
6451407032,红果短剧-海量热门短剧随心看,1718294400000,97259,1718294400000,133259,,,
6451407032,红果短剧-海量热门短剧随心看,1718208000000,97259,1718208000000,111203,,,
6451407032,红果短剧-海量热门短剧随心看,1718121600000,97259,1718121600000,88095,,,
6451407032,红果短剧-海量热门短剧随心看,1718035200000,97259,1718035200000,79221,,,
6451407032,红果短剧-海量热门短剧随心看,1717948800000,97259,1717948800000,104209,,,
6451407032,红果短剧-海量热门短剧随心看,1717862400000,97259,1717862400000,159656,,,
6451407032,红果短剧-海量热门短剧随心看,1717776000000,97259,1717776000000,195930,,,
6451407032,红果短剧-海量热门短剧随心看,1717689600000,97259,1717689600000,185071,,,
6451407032,红果短剧-海量热门短剧随心看,1717603200000,97259,1717603200000,157691,,,
6451407032,红果短剧-海量热门短剧随心看,1717516800000,97259,1717516800000,278385,,,
6451407032,红果短剧-海量热门短剧随心看,1717430400000,97259,1717430400000,299710,,,
6451407032,红果短剧-海量热门短剧随心看,1717344000000,97259,1717344000000,299531,,,
6451407032,红果短剧-海量热门短剧随心看,1717257600000,97259,1717257600000,196098,,,
6451407032,红果短剧-海量热门短剧随心看,1717171200000,97259,1717171200000,249914,,,
6451407032,红果短剧-海量热门短剧随心看,1717084800000,97259,1717084800000,174153,,,
6451407032,红果短剧-海量热门短剧随心看,1716998400000,97259,1716998400000,291137,,,
6451407032,红果短剧-海量热门短剧随心看,1716912000000,97259,1716912000000,149684,,,
6451407032,红果短剧-海量热门短剧随心看,1716825600000,97259,1716825600000,240300,,,
6451407032,红果短剧-海量热门短剧随心看,1716739200000,97259,1716739200000,230331,,,
6451407032,红果短剧-海量热门短剧随心看,1716652800000,97259,1716652800000,215912,,,
6451407032,红果短剧-海量热门短剧随心看,1716566400000,97259,1716566400000,299611,,,
6451407032,红果短剧-海量热门短剧随心看,1716480000000,97259,1716480000000,300386,,,
6451407032,红果短剧-海量热门短剧随心看,1716393600000,97259,1716393600000,229211,,,
6451407032,红果短剧-海量热门短剧随心看,1716307200000,97259,1716307200000,148409,,,
6451407032,红果短剧-海量热门短剧随心看,1716220800000,97259,1716220800000,111784,,,
6451407032,红果短剧-海量热门短剧随心看,1716134400000,97259,1716134400000,139640,,,
6451407032,红果短剧-海量热门短剧随心看,1716048000000,97259,1716048000000,163326,,,
6451407032,红果短剧-海量热门短剧随心看,1715961600000,97259,1715961600000,103636,,,
6451407032,红果短剧-海量热门短剧随心看,1715875200000,97259,1715875200000,102865,,,
6451407032,红果短剧-海量热门短剧随心看,1715788800000,97259,1715788800000,89698,,,
6451407032,红果短剧-海量热门短剧随心看,1715702400000,97259,1715702400000,84524,,,
6451407032,红果短剧-海量热门短剧随心看,1715616000000,97259,1715616000000,76755,,,
6451407032,红果短剧-海量热门短剧随心看,1715529600000,97259,1715529600000,67329,,,
6451407032,红果短剧-海量热门短剧随心看,1715443200000,97259,1715443200000,76821,,,
6451407032,红果短剧-海量热门短剧随心看,1715356800000,97259,1715356800000,73988,,,
6451407032,红果短剧-海量热门短剧随心看,1715270400000,97259,1715270400000,81517,,,
6451407032,红果短剧-海量热门短剧随心看,1715184000000,97259,1715184000000,77689,,,
6451407032,红果短剧-海量热门短剧随心看,1715097600000,97259,1715097600000,74164,,,
6451407032,红果短剧-海量热门短剧随心看,1715011200000,97259,1715011200000,66483,,,
6451407032,红果短剧-海量热门短剧随心看,1714924800000,97259,1714924800000,74727,,,
6451407032,红果短剧-海量热门短剧随心看,1714838400000,97259,1714838400000,90160,,,
6451407032,红果短剧-海量热门短剧随心看,1714752000000,97259,1714752000000,72906,,,
6451407032,红果短剧-海量热门短剧随心看,1714665600000,97259,1714665600000,66509,,,
6451407032,红果短剧-海量热门短剧随心看,1714579200000,97259,1714579200000,57430,,,
6451407032,红果短剧-海量热门短剧随心看,1714492800000,97259,1714492800000,63213,,,
6451407032,红果短剧-海量热门短剧随心看,1714406400000,97259,1714406400000,65595,,,
6451407032,红果短剧-海量热门短剧随心看,1714320000000,97259,1714320000000,74488,,,
6451407032,红果短剧-海量热门短剧随心看,1714233600000,97259,1714233600000,74536,,,
6451407032,红果短剧-海量热门短剧随心看,1714147200000,97259,1714147200000,63607,,,
6451407032,红果短剧-海量热门短剧随心看,1714060800000,97259,1714060800000,62583,,,
6451407032,红果短剧-海量热门短剧随心看,1713974400000,97259,1713974400000,60504,,,
6451407032,红果短剧-海量热门短剧随心看,1713888000000,97259,1713888000000,70096,,,
6451407032,红果短剧-海量热门短剧随心看,1713801600000,97259,1713801600000,73272,,,
6451407032,红果短剧-海量热门短剧随心看,1713715200000,97259,1713715200000,60484,,,
6451407032,红果短剧-海量热门短剧随心看,1713628800000,97259,1713628800000,67009,,,
6451407032,红果短剧-海量热门短剧随心看,1713542400000,97259,1713542400000,67219,,,
6451407032,红果短剧-海量热门短剧随心看,1713456000000,97259,1713456000000,56646,,,
6451407032,红果短剧-海量热门短剧随心看,1713369600000,97259,1713369600000,51620,,,
6451407032,红果短剧-海量热门短剧随心看,1713283200000,97259,1713283200000,45771,,,
6451407032,红果短剧-海量热门短剧随心看,1713196800000,97259,1713196800000,47044,,,
6451407032,红果短剧-海量热门短剧随心看,1713110400000,97259,1713110400000,71444,,,
6451407032,红果短剧-海量热门短剧随心看,1713024000000,97259,1713024000000,54322,,,
6451407032,红果短剧-海量热门短剧随心看,1712937600000,97259,1712937600000,46291,,,
6451407032,红果短剧-海量热门短剧随心看,1712851200000,97259,1712851200000,47263,,,
6451407032,红果短剧-海量热门短剧随心看,1712764800000,97259,1712764800000,50574,,,
6451407032,红果短剧-海量热门短剧随心看,1712678400000,97259,1712678400000,61109,,,
6451407032,红果短剧-海量热门短剧随心看,1712592000000,97259,1712592000000,132949,,,
6451407032,红果短剧-海量热门短剧随心看,1712505600000,97259,1712505600000,162247,,,
6451407032,红果短剧-海量热门短剧随心看,1712419200000,97259,1712419200000,180530,,,
6451407032,红果短剧-海量热门短剧随心看,1712332800000,97259,1712332800000,103460,,,
6451407032,红果短剧-海量热门短剧随心看,1712246400000,97259,1712246400000,156015,,,
6451407032,红果短剧-海量热门短剧随心看,1712160000000,97259,1712160000000,163282,,,
6451407032,红果短剧-海量热门短剧随心看,1712073600000,97259,1712073600000,133373,,,
6451407032,红果短剧-海量热门短剧随心看,1711987200000,97259,1711987200000,144415,,,
6451407032,红果短剧-海量热门短剧随心看,1711900800000,97259,1711900800000,124036,,,
6451407032,红果短剧-海量热门短剧随心看,1711814400000,97259,1711814400000,97679,,,
6451407032,红果短剧-海量热门短剧随心看,1711728000000,97259,1711728000000,110819,,,
6451407032,红果短剧-海量热门短剧随心看,1711641600000,97259,1711641600000,83442,,,
6451407032,红果短剧-海量热门短剧随心看,1711555200000,97259,1711555200000,52517,,,
6451407032,红果短剧-海量热门短剧随心看,1711468800000,97259,1711468800000,52158,,,
6451407032,红果短剧-海量热门短剧随心看,1711382400000,97259,1711382400000,46881,,,
6451407032,红果短剧-海量热门短剧随心看,1711296000000,97259,1711296000000,48892,,,
6451407032,红果短剧-海量热门短剧随心看,1711209600000,97259,1711209600000,49559,,,
6451407032,红果短剧-海量热门短剧随心看,1711123200000,97259,1711123200000,52456,,,
6451407032,红果短剧-海量热门短剧随心看,1711036800000,97259,1711036800000,53870,,,
6451407032,红果短剧-海量热门短剧随心看,1710950400000,97259,1710950400000,48747,,,
6451407032,红果短剧-海量热门短剧随心看,1710864000000,97259,1710864000000,63995,,,
6451407032,红果短剧-海量热门短剧随心看,1710777600000,97259,1710777600000,65666,,,
6451407032,红果短剧-海量热门短剧随心看,1710691200000,97259,1710691200000,70140,,,
6451407032,红果短剧-海量热门短剧随心看,1710604800000,97259,1710604800000,75531,,,
6451407032,红果短剧-海量热门短剧随心看,1710518400000,97259,1710518400000,75550,,,
6451407032,红果短剧-海量热门短剧随心看,1710432000000,97259,1710432000000,146622,,,
6451407032,红果短剧-海量热门短剧随心看,1710345600000,97259,1710345600000,127563,,,
6451407032,红果短剧-海量热门短剧随心看,1710259200000,97259,1710259200000,160530,,,
6451407032,红果短剧-海量热门短剧随心看,1710172800000,97259,1710172800000,128966,,,
6451407032,红果短剧-海量热门短剧随心看,1710086400000,97259,1710086400000,96673,,,
6451407032,红果短剧-海量热门短剧随心看,1710000000000,97259,1710000000000,77541,,,
6451407032,红果短剧-海量热门短剧随心看,1709913600000,97259,1709913600000,85907,,,
6451407032,红果短剧-海量热门短剧随心看,1709827200000,97259,1709827200000,66029,,,
6451407032,红果短剧-海量热门短剧随心看,1709740800000,97259,1709740800000,73473,,,
6451407032,红果短剧-海量热门短剧随心看,1709654400000,97259,1709654400000,79355,,,
6451407032,红果短剧-海量热门短剧随心看,1709568000000,97259,1709568000000,60269,,,
6451407032,红果短剧-海量热门短剧随心看,1709481600000,97259,1709481600000,83908,,,
6451407032,红果短剧-海量热门短剧随心看,1709395200000,97259,1709395200000,96043,,,
6451407032,红果短剧-海量热门短剧随心看,1709308800000,97259,1709308800000,89221,,,
6451407032,红果短剧-海量热门短剧随心看,1709222400000,97259,1709222400000,75799,,,
6451407032,红果短剧-海量热门短剧随心看,1709136000000,97259,1709136000000,66495,,,
6451407032,红果短剧-海量热门短剧随心看,1709049600000,97259,1709049600000,66697,,,
6451407032,红果短剧-海量热门短剧随心看,1708963200000,97259,1708963200000,71950,,,
6451407032,红果短剧-海量热门短剧随心看,1708876800000,97259,1708876800000,74653,,,
6451407032,红果短剧-海量热门短剧随心看,1708790400000,97259,1708790400000,67947,,,
6451407032,红果短剧-海量热门短剧随心看,1708704000000,97259,1708704000000,76593,,,
6451407032,红果短剧-海量热门短剧随心看,1708617600000,97259,1708617600000,75626,,,
6451407032,红果短剧-海量热门短剧随心看,1708531200000,97259,1708531200000,73030,,,
6451407032,红果短剧-海量热门短剧随心看,1708444800000,97259,1708444800000,61948,,,
6451407032,红果短剧-海量热门短剧随心看,1708358400000,97259,1708358400000,63520,,,
6451407032,红果短剧-海量热门短剧随心看,1708272000000,97259,1708272000000,67851,,,
6451407032,红果短剧-海量热门短剧随心看,1708185600000,97259,1708185600000,51686,,,
6451407032,红果短剧-海量热门短剧随心看,1708099200000,97259,1708099200000,66683,,,
6451407032,红果短剧-海量热门短剧随心看,1708012800000,97259,1708012800000,83609,,,
6451407032,红果短剧-海量热门短剧随心看,1707926400000,97259,1707926400000,89658,,,
6451407032,红果短剧-海量热门短剧随心看,1707840000000,97259,1707840000000,110965,,,
6451407032,红果短剧-海量热门短剧随心看,1707753600000,97259,1707753600000,113311,,,
6451407032,红果短剧-海量热门短剧随心看,1707667200000,97259,1707667200000,89316,,,
6451407032,红果短剧-海量热门短剧随心看,1707580800000,97259,1707580800000,65315,,,
6451407032,红果短剧-海量热门短剧随心看,1707494400000,97259,1707494400000,57631,,,
